Clock,Time of arrival (secs),Base Station No. 
9:31,5510.88,2
9:31,5511.24,14
9:31,5511.5,16
9:31,5511.56,14
9:31,5512.07,13
9:31,5512.4,10
9:31,5513.59,18
9:31,5513.72,9
9:31,5514.5,8
9:31,5515.29,1
9:31,5517.22,1
9:31,5518.04,4
9:31,5518.73,0
9:31,5519.56,8
9:32,5526.62,15
9:32,5528.7,12
9:32,5528.83,15
9:32,5534.91,5
9:32,5535.64,19
9:32,5536.06,19
9:32,5536.87,1
9:32,5538.09,1
9:32,5539.75,7
9:32,5541.84,10
9:32,5542.83,16
9:32,5545.1,0
9:32,5546.42,5
9:32,5547.61,17
9:32,5548.48,18
9:32,5548.82,4
9:32,5548.82,2
9:32,5550.83,15
9:32,5551.99,19
9:32,5553.63,8
9:32,5555.34,14
9:32,5556.82,14
9:32,5557.28,7
9:32,5557.52,10
9:32,5557.92,19
9:32,5558.09,16
9:32,5559.13,13
9:32,5559.57,17
9:32,5561.53,9
9:32,5563.04,8
9:32,5564.87,15
9:32,5566.54,6
9:32,5567.29,10
9:32,5567.87,6
9:32,5568.45,16
9:32,5568.86,6
9:32,5571.22,5
9:32,5571.6,6
9:32,5572.24,13
9:32,5572.37,10
9:32,5574.65,15
9:32,5576.96,17
9:32,5577.25,2
9:32,5577.51,17
9:32,5577.67,7
9:32,5577.82,19
9:32,5579.13,14
9:33,5580.97,13
9:33,5582.25,15
9:33,5582.34,18
9:33,5583.33,8
9:33,5584.56,3
9:33,5585.21,13
9:33,5588,10
9:33,5591.53,14
9:33,5592.83,17
9:33,5593.28,1
9:33,5593.73,4
9:33,5594.61,10
9:33,5595.83,17
9:33,5596.32,7
9:33,5597.27,18
9:33,5599.55,17
9:33,5603.94,13
9:33,5604.86,8
9:33,5607.64,0
9:33,5608.58,10
9:33,5608.89,6
9:33,5609.96,13
9:33,5610.01,18
9:33,5610.3,14
9:33,5611.45,14
9:33,5611.59,17
9:33,5613.71,16
9:33,5616.92,8
9:33,5619.98,11
9:33,5621.64,11
9:33,5623.24,17
9:33,5623.51,7
9:33,5626.78,8
9:33,5633.83,19
9:33,5634.09,10
9:33,5637.69,2
9:33,5640,10
9:34,5640.29,13
9:34,5640.68,13
9:34,5644.75,18
9:34,5645.72,18
9:34,5645.93,9
9:34,5651.02,12
9:34,5651.05,9
9:34,5653.25,7
9:34,5653.26,18
9:34,5654.73,2
9:34,5655.28,7
9:34,5655.9,11
9:34,5658.63,18
9:34,5659.06,13
9:34,5659.63,13
9:34,5661.11,19
9:34,5662.04,14
9:34,5664.27,4
9:34,5667.32,0
9:34,5668.65,17
9:34,5669.43,4
9:34,5673.83,2
9:34,5673.88,5
9:34,5676.5,8
9:34,5677.32,10
9:34,5679.17,10
9:34,5679.21,16
9:34,5680.99,13
9:34,5681.68,9
9:34,5682.05,3
9:34,5682.29,1
9:34,5683.41,9
9:34,5684.08,7
9:34,5684.62,9
9:34,5687.22,17
9:34,5688.87,13
9:34,5689.81,19
9:34,5691.48,16
9:34,5692.03,1
9:34,5692.14,17
9:34,5694.68,1
9:34,5695.35,1
9:34,5697.14,0
9:34,5699.96,0
9:35,5705.8,7
9:35,5706.67,12
9:35,5708.11,5
9:35,5708.46,5
9:35,5710.34,4
9:35,5711.47,6
9:35,5711.85,2
9:35,5712.68,4
9:35,5713.61,4
9:35,5714.15,9
9:35,5715.02,2
9:35,5715.68,16
9:35,5715.97,2
9:35,5716.05,13
9:35,5718.23,2
9:35,5719.16,1
9:35,5720.47,11
9:35,5720.97,3
9:35,5721.46,4
9:35,5725.97,4
9:35,5726.02,7
9:35,5726.98,2
9:35,5727.13,15
9:35,5727.3,5
9:35,5729.41,18
9:35,5730.49,12
9:35,5730.57,7
9:35,5732.25,9
9:35,5736.05,5
9:35,5736.08,9
9:35,5738.08,4
9:35,5738.15,2
9:35,5738.32,11
9:35,5739.18,10
9:35,5739.61,8
9:35,5742.96,11
9:35,5743.76,11
9:35,5745.51,12
9:35,5748.27,13
9:35,5748.37,7
9:35,5749.14,1
9:35,5750.5,14
9:35,5751.41,0
9:35,5751.78,13
9:35,5752.67,0
9:35,5754.98,19
9:35,5756.52,14
9:35,5759.37,9
9:36,5764.22,18
9:36,5764.69,15
9:36,5768.03,6
9:36,5768.07,19
9:36,5773.62,4
9:36,5775.2,1
9:36,5777.35,16
9:36,5777.62,16
9:36,5777.68,3
9:36,5781.66,8
9:36,5782.28,14
9:36,5783.43,11
9:36,5783.89,12
9:36,5784.63,14
9:36,5785.82,1
9:36,5786.01,3
9:36,5786.64,19
9:36,5786.97,12
9:36,5787.31,13
9:36,5789.44,6
9:36,5790.72,11
9:36,5791.54,10
9:36,5792.76,12
9:36,5792.82,11
9:36,5796.87,9
9:36,5797.98,8
9:36,5800.23,3
9:36,5803.37,4
9:36,5804.92,14
9:36,5806.05,12
9:36,5806.46,3
9:36,5809.03,17
9:36,5810.22,19
9:36,5810.3,13
9:36,5811.68,13
9:36,5811.84,14
9:36,5812.08,14
9:36,5815.07,16
9:36,5816.39,9
9:36,5819.68,16
9:37,5820.17,1
9:37,5821.89,16
9:37,5822.1,3
9:37,5822.24,1
9:37,5826.2,3
9:37,5826.46,7
9:37,5826.64,9
9:37,5827.54,17
9:37,5828.95,11
9:37,5830.47,16
9:37,5830.55,12
9:37,5830.56,4
9:37,5831.65,17
9:37,5833.1,8
9:37,5838.86,13
9:37,5843.29,15
9:37,5843.81,3
9:37,5843.99,7
9:37,5845.24,1
9:37,5846.64,8
9:37,5847.27,7
9:37,5849.04,9
9:37,5849.29,9
9:37,5850.04,17
9:37,5850.15,9
9:37,5852.38,0
9:37,5852.41,10
9:37,5852.45,10
9:37,5852.46,14
9:37,5852.69,5
9:37,5854.08,15
9:37,5857.01,3
9:37,5857.68,2
9:37,5858.36,11
9:37,5859.63,15
9:37,5859.74,14
9:37,5860.18,7
9:37,5864.13,5
9:37,5865.93,8
9:37,5866.66,7
9:37,5868.08,19
9:37,5870.44,14
9:37,5870.54,14
9:37,5871.62,17
9:37,5873.12,5
9:38,5880.2,2
9:38,5880.32,13
9:38,5884.16,1
9:38,5885.09,1
9:38,5886.47,0
9:38,5887.5,3
9:38,5890.37,17
9:38,5893.69,6
9:38,5898.21,15
9:38,5898.85,15
9:38,5902.26,3
9:38,5903.8,15
9:38,5905.97,16
9:38,5907.87,9
9:38,5912.29,17
9:38,5913.65,16
9:38,5914.78,17
9:38,5918.18,11
9:38,5919.68,2
9:38,5920.6,19
9:38,5920.63,13
9:38,5922.01,8
9:38,5922.86,10
9:38,5923.17,15
9:38,5925.28,3
9:38,5926.37,5
9:38,5927.05,2
9:38,5927.69,12
9:38,5930.29,4
9:38,5933.57,10
9:38,5934.15,16
9:38,5934.73,7
9:38,5936.22,9
9:38,5937.22,8
9:38,5937.72,15
9:38,5937.79,16
9:38,5938.52,16
9:38,5938.73,2
9:38,5939.06,18
9:39,5940.49,12
9:39,5941.97,16
9:39,5946.3,13
9:39,5947.01,15
9:39,5950.77,10
9:39,5951.95,9
9:39,5955.53,19
9:39,5955.96,1
9:39,5956.79,2
9:39,5958.28,4
9:39,5958.81,12
9:39,5959.66,10
9:39,5960.12,1
9:39,5962.4,13
9:39,5966.56,17
9:39,5967.36,19
9:39,5968.46,3
9:39,5975.2,9
9:39,5976.11,15
9:39,5978.89,12
9:39,5979,7
9:39,5982.65,2
9:39,5983.17,17
9:39,5984.79,18
9:39,5985.46,13
9:39,5989.2,13
9:39,5989.61,0
9:39,5991.79,9
9:39,5992.68,10
9:39,5994.73,6
9:39,5995.31,1
9:39,5995.48,3
9:39,5999.91,11
9:40,6001.23,2
9:40,6003.58,15
9:40,6004.83,14
9:40,6008.49,6
9:40,6013.23,12
9:40,6014.07,12
9:40,6017.91,3
9:40,6019.79,11
9:40,6020.38,14
9:40,6021.62,15
9:40,6024.01,11
9:40,6024.66,11
9:40,6026.35,0
9:40,6026.66,5
9:40,6026.69,9
9:40,6026.75,6
9:40,6026.9,0
9:40,6028.25,10
9:40,6028.48,12
9:40,6029.35,14
9:40,6036.28,12
9:40,6036.65,19
9:40,6036.89,1
9:40,6037.22,8
9:40,6039.31,5
9:40,6043.84,16
9:40,6044.11,2
9:40,6046.82,13
9:40,6052.15,7
9:40,6053.2,6
9:40,6054.32,11
9:40,6054.78,4
9:40,6056.93,0
9:40,6059.79,5
9:41,6060.21,13
9:41,6061.5,16
9:41,6062.43,16
9:41,6062.72,13
9:41,6063.11,13
9:41,6063.57,4
9:41,6064.67,6
9:41,6067.36,12
9:41,6067.71,0
9:41,6067.84,13
9:41,6068.47,7
9:41,6068.7,4
9:41,6068.74,17
9:41,6069.18,13
9:41,6069.92,16
9:41,6070.24,0
9:41,6070.38,15
9:41,6070.87,9
9:41,6072.55,15
9:41,6074.34,15
9:41,6074.93,6
9:41,6075.03,9
9:41,6077.23,11
9:41,6078.56,1
9:41,6080.49,13
9:41,6082.01,15
9:41,6082.28,3
9:41,6084.83,0
9:41,6085.18,17
9:41,6085.65,9
9:41,6086.22,19
9:41,6088.46,19
9:41,6088.88,12
9:41,6089.4,19
9:41,6092.77,7
9:41,6093.45,17
9:41,6094.36,3
9:41,6094.84,18
9:41,6095.57,3
9:41,6097.42,2
9:41,6106.2,14
9:41,6106.26,16
9:41,6107.2,17
9:41,6108.12,19
9:41,6109.63,14
9:41,6110.85,13
9:41,6112.55,11
9:41,6113.1,5
9:41,6114.82,10
9:41,6115.59,11
9:41,6116.01,9
9:41,6116.2,8
9:41,6117.78,10
9:41,6118.62,16
9:42,6120.18,7
9:42,6121.82,0
9:42,6122.66,8
9:42,6125.45,3
9:42,6128.83,8
9:42,6129.78,3
9:42,6130.37,3
9:42,6133.55,19
9:42,6133.57,5
9:42,6135.01,8
9:42,6136.76,9
9:42,6137.12,9
9:42,6137.31,5
9:42,6138.57,3
9:42,6141.69,19
9:42,6142.04,12
9:42,6144.22,12
9:42,6145.27,8
9:42,6145.48,15
9:42,6147.62,3
9:42,6151.33,16
9:42,6151.78,5
9:42,6153.8,14
9:42,6155.18,13
9:42,6157.27,2
9:42,6161.96,7
9:42,6162.66,3
9:42,6165.39,14
9:42,6166.85,8
9:42,6169.97,13
9:42,6173.47,19
9:42,6175.4,11
9:42,6176.48,5
9:42,6177.47,8
9:42,6177.98,11
9:42,6178.05,12
9:42,6178.53,8
9:42,6178.68,4
9:42,6179.55,13
9:42,6179.73,7
9:43,6181.62,8
9:43,6181.93,18
9:43,6182.79,3
9:43,6186.78,19
9:43,6188.49,15
9:43,6188.51,11
9:43,6192.78,8
9:43,6193.26,3
9:43,6193.43,3
9:43,6196.82,0
9:43,6200.21,11
9:43,6201.35,1
9:43,6202.75,17
9:43,6206.23,14
9:43,6211.31,17
9:43,6211.78,3
9:43,6212.68,2
9:43,6215.74,16
9:43,6216.57,5
9:43,6218.55,9
9:43,6218.67,12
9:43,6220.84,17
9:43,6226.59,13
9:43,6228.67,11
9:43,6229.25,15
9:43,6230.27,12
9:43,6232.32,19
9:43,6232.74,9
9:43,6232.84,1
9:43,6232.98,0
9:43,6233.25,1
9:43,6234.28,0
9:43,6235,9
9:43,6235.42,10
9:43,6235.93,2
9:43,6235.99,13
9:43,6237.88,5
9:43,6238.02,3
9:44,6240.81,17
9:44,6241.49,13
9:44,6244.54,12
9:44,6244.61,19
9:44,6245.43,7
9:44,6245.55,4
9:44,6246.72,2
9:44,6247.27,3
9:44,6249.4,5
9:44,6250.17,5
9:44,6253.44,0
9:44,6253.66,15
9:44,6257.72,19
9:44,6258.74,13
9:44,6258.88,2
9:44,6259.12,7
9:44,6261.01,2
9:44,6262.22,14
9:44,6264.09,14
9:44,6266.4,16
9:44,6268.95,12
9:44,6272.46,10
9:44,6273.5,7
9:44,6273.66,4
9:44,6273.83,15
9:44,6278.92,8
9:44,6284.12,16
9:44,6284.21,17
9:44,6288.19,11
9:44,6291.7,18
9:44,6292.78,15
9:44,6293.14,12
9:44,6293.6,19
9:44,6293.62,10
9:44,6294.71,2
9:44,6295.87,11
9:44,6296.42,11
9:44,6297.24,12
9:44,6297.84,17
9:44,6298.48,19
9:45,6300.09,1
9:45,6300.8,0
9:45,6301.59,6
9:45,6301.85,14
9:45,6310.2,10
9:45,6310.28,3
9:45,6311.67,6
9:45,6312.16,10
9:45,6312.51,8
9:45,6315.25,5
9:45,6315.43,2
9:45,6317.49,16
9:45,6318.11,19
9:45,6319.63,8
9:45,6322.11,3
9:45,6323.66,19
9:45,6324.09,16
9:45,6325.17,7
9:45,6327.19,3
9:45,6328.05,11
9:45,6328.36,11
9:45,6328.8,8
9:45,6331.52,8
9:45,6334.38,9
9:45,6334.75,4
9:45,6335.58,7
9:45,6336.26,2
9:45,6336.91,4
9:45,6337.23,4
9:45,6339.85,7
9:45,6340.69,9
9:45,6341.39,4
9:45,6342.09,10
9:45,6343.09,8
9:45,6345.48,14
9:45,6345.97,0
9:45,6346.31,11
9:45,6346.74,11
9:45,6351.98,1
9:45,6352.21,7
9:45,6353.63,7
9:45,6353.68,0
9:45,6356.55,9
9:45,6356.62,17
9:45,6359.82,2
9:46,6364.53,12
9:46,6367.56,17
9:46,6368.43,8
9:46,6368.51,5
9:46,6368.59,4
9:46,6369.13,17
9:46,6370.91,0
9:46,6371.93,1
9:46,6372.93,3
9:46,6374.72,7
9:46,6375.49,8
9:46,6377.53,8
9:46,6378.23,15
9:46,6380.2,19
9:46,6381.11,7
9:46,6381.12,7
9:46,6381.32,10
9:46,6381.88,0
9:46,6382.97,13
9:46,6383.37,18
9:46,6383.51,18
9:46,6386.02,4
9:46,6391.5,0
9:46,6392.41,1
9:46,6393.09,14
9:46,6398.3,16
9:46,6398.89,17
9:46,6399.03,12
9:46,6399.56,17
9:46,6400.06,0
9:46,6402.56,18
9:46,6403.44,19
9:46,6404.18,6
9:46,6406.58,19
9:46,6407.65,4
9:46,6409.81,8
9:46,6410.88,17
9:46,6411.91,1
9:46,6414.69,5
9:46,6417.67,4
9:46,6418.96,11
9:46,6419.06,16
9:46,6419.17,17
9:47,6424.22,17
9:47,6429.59,14
9:47,6431.04,19
9:47,6433.99,4
9:47,6436.77,17
9:47,6438.2,10
9:47,6438.23,8
9:47,6441.42,5
9:47,6441.63,19
9:47,6442.08,9
9:47,6442.52,9
9:47,6442.66,18
9:47,6443.07,8
9:47,6445.15,10
9:47,6445.56,4
9:47,6447.44,13
9:47,6451.44,9
9:47,6452.25,7
9:47,6457.14,1
9:47,6457.8,4
9:47,6459.76,11
9:47,6460.89,3
9:47,6465.45,4
9:47,6465.87,18
9:47,6465.93,14
9:47,6466.83,18
9:47,6466.98,5
9:47,6468,0
9:47,6469.9,9
9:47,6470.52,17
9:47,6472.49,6
9:47,6473.46,2
9:47,6473.91,11
9:47,6476.16,15
9:47,6477.74,3
9:47,6477.92,13
9:48,6480.15,7
9:48,6480.81,3
9:48,6481.07,16
9:48,6484.9,16
9:48,6485.49,10
9:48,6486.17,11
9:48,6487.02,7
9:48,6487.13,6
9:48,6487.79,12
9:48,6488.16,7
9:48,6488.44,19
9:48,6490.54,7
9:48,6490.56,7
9:48,6490.65,3
9:48,6492.07,1
9:48,6493.16,17
9:48,6493.55,15
9:48,6496.8,17
9:48,6497.9,0
9:48,6498.73,8
9:48,6501.44,0
9:48,6501.5,14
9:48,6505.54,8
9:48,6506.75,1
9:48,6507.75,13
9:48,6507.92,12
9:48,6509.95,8
9:48,6511.17,9
9:48,6512.16,13
9:48,6512.25,18
9:48,6512.43,19
9:48,6513.73,0
9:48,6514.49,8
9:48,6514.75,5
9:48,6515.24,10
9:48,6515.52,11
9:48,6516.26,10
9:48,6517.79,2
9:48,6519.5,5
9:48,6519.78,14
9:48,6520.87,2
9:48,6521.4,19
9:48,6523.71,4
9:48,6524.84,13
9:48,6526.25,18
9:48,6528.52,19
9:48,6529.79,5
9:48,6530.27,14
9:48,6530.67,11
9:48,6532.04,12
9:48,6532.22,15
9:48,6532.32,9
9:48,6533.98,1
9:48,6534.49,18
9:48,6538.45,5
9:48,6539.05,8
9:48,6539.68,3
9:49,6544.64,2
9:49,6544.68,4
9:49,6549.03,19
9:49,6549.87,13
9:49,6550.65,1
9:49,6551.12,11
9:49,6551.83,5
9:49,6554.1,11
9:49,6555.38,19
9:49,6555.98,12
9:49,6556.08,6
9:49,6557.33,3
9:49,6557.49,16
9:49,6557.65,6
9:49,6559.63,8
9:49,6563.23,0
9:49,6564.53,14
9:49,6565.66,7
9:49,6566.32,18
9:49,6566.52,15
9:49,6571.74,2
9:49,6572.52,0
9:49,6576.44,14
9:49,6576.71,11
9:49,6577.02,11
9:49,6578.93,7
9:49,6579.54,9
9:49,6579.96,17
9:49,6580.44,2
9:49,6580.51,5
9:49,6580.87,17
9:49,6580.9,9
9:49,6582.52,7
9:49,6583.58,18
9:49,6584.87,14
9:49,6588.11,11
9:49,6588.44,0
9:49,6590.7,4
9:49,6590.78,19
9:49,6590.97,10
9:49,6592.41,4
9:49,6593.45,7
9:49,6594.41,10
9:49,6595.56,7
9:49,6595.98,15
9:49,6596.17,15
9:50,6601.06,9
9:50,6601.44,7
9:50,6602.29,15
9:50,6602.38,12
9:50,6602.56,8
9:50,6603.38,9
9:50,6604.01,14
9:50,6604.99,6
9:50,6605.93,6
9:50,6607.14,15
9:50,6607.8,7
9:50,6608.15,17
9:50,6609.09,4
9:50,6612.11,5
9:50,6614.31,6
9:50,6616.64,14
9:50,6617.79,1
9:50,6618.72,13
9:50,6619.92,8
9:50,6620.51,16
9:50,6622.47,3
9:50,6622.56,10
9:50,6624.48,18
9:50,6624.87,7
9:50,6625,16
9:50,6625.47,5
9:50,6625.7,3
9:50,6626.54,9
9:50,6626.62,17
9:50,6626.96,3
9:50,6627.76,10
9:50,6628.43,9
9:50,6629.82,13
9:50,6631.54,16
9:50,6633.63,15
9:50,6637.29,11
9:50,6638.03,6
9:50,6638.98,3
9:50,6639.17,18
9:50,6640.77,3
9:50,6640.79,9
9:50,6641.54,7
9:50,6644.46,5
9:50,6646.21,11
9:50,6646.92,15
9:50,6647.69,19
9:50,6648.69,17
9:50,6648.72,2
9:50,6649,15
9:50,6652.38,4
9:50,6652.94,5
9:50,6653,13
9:50,6653.37,4
9:50,6653.64,4
9:50,6654.49,7
9:50,6654.82,10
9:50,6655.39,17
9:50,6656.14,2
9:50,6656.56,14
9:50,6658.29,1
9:51,6662.75,19
9:51,6665.88,15
9:51,6666.05,6
9:51,6668.01,8
9:51,6671.3,4
9:51,6671.94,5
9:51,6672.07,2
9:51,6672.23,7
9:51,6672.87,12
9:51,6672.89,12
9:51,6675.03,12
9:51,6675.66,9
9:51,6677.01,1
9:51,6677.23,1
9:51,6677.67,10
9:51,6679.56,1
9:51,6682.02,5
9:51,6683.7,7
9:51,6685.3,3
9:51,6686.02,9
9:51,6687.14,15
9:51,6693.19,7
9:51,6695.07,18
9:51,6696.52,6
9:51,6698.98,8
9:51,6701.28,4
9:51,6701.34,3
9:51,6702.4,0
9:51,6702.93,3
9:51,6703.15,10
9:51,6703.61,8
9:51,6711.74,19
9:51,6712.05,17
9:51,6712.9,11
9:51,6713.04,5
9:51,6713.08,14
9:51,6714.68,4
9:51,6716.34,5
9:51,6717.41,5
9:51,6718.94,18
9:51,6719.49,2
9:52,6720.21,1
9:52,6720.22,1
9:52,6720.8,17
9:52,6722.54,8
9:52,6724.64,10
9:52,6725.93,5
9:52,6726.3,2
9:52,6726.31,4
9:52,6726.92,14
9:52,6727.06,12
9:52,6727.18,6
9:52,6729.87,3
9:52,6730.75,1
9:52,6730.88,8
9:52,6731.91,19
9:52,6732.72,14
9:52,6734.34,13
9:52,6734.57,12
9:52,6737.66,14
9:52,6738.11,8
9:52,6738.32,3
9:52,6738.8,19
9:52,6739.93,14
9:52,6740.29,14
9:52,6740.47,11
9:52,6740.98,2
9:52,6742.95,6
9:52,6745.61,18
9:52,6745.73,16
9:52,6745.99,2
9:52,6746.69,4
9:52,6750.15,6
9:52,6750.31,5
9:52,6751.22,4
9:52,6752.66,5
9:52,6753.17,7
9:52,6754.5,6
9:52,6755.78,14
9:52,6756.95,13
9:52,6758.42,3
9:52,6759.45,0
9:52,6761.42,0
9:52,6762.06,13
9:52,6762.71,15
9:52,6763.3,4
9:52,6763.4,8
9:52,6764.74,10
9:52,6764.98,13
9:52,6766.25,9
9:52,6766.46,7
9:52,6767.47,12
9:52,6769.34,3
9:52,6769.45,1
9:52,6769.52,8
9:52,6769.56,8
9:52,6773.28,6
9:52,6773.36,17
9:52,6773.71,7
9:52,6774.03,6
9:52,6774.09,11
9:52,6775.11,13
9:52,6778.54,12
9:52,6778.94,10
9:53,6783.9,13
9:53,6785.87,1
9:53,6786.93,1
9:53,6789.67,17
9:53,6790.49,8
9:53,6792.45,3
9:53,6792.66,9
9:53,6793.18,18
9:53,6793.51,6
9:53,6794.97,13
9:53,6795.44,17
9:53,6797.19,18
9:53,6797.24,18
9:53,6797.24,11
9:53,6797.44,8
9:53,6797.5,2
9:53,6798.66,15
9:53,6798.95,6
9:53,6805.47,7
9:53,6806.47,4
9:53,6810.6,9
9:53,6811.81,1
9:53,6813.64,19
9:53,6813.8,2
9:53,6814.75,15
9:53,6815.64,7
9:53,6817.26,19
9:53,6820.31,7
9:53,6820.55,14
9:53,6824.01,17
9:53,6825.41,1
9:53,6826.98,19
9:53,6827.66,3
9:53,6830.56,16
9:53,6831.66,13
9:53,6832.44,13
9:53,6834.74,19
9:53,6838.23,12
9:53,6839.04,14
9:53,6839.58,10
9:54,6840.38,15
9:54,6841.28,13
9:54,6841.39,4
9:54,6841.98,8
9:54,6842.88,4
9:54,6845.59,18
9:54,6849.41,3
9:54,6852.12,11
9:54,6853.17,3
9:54,6853.93,16
9:54,6855.2,14
9:54,6855.94,15
9:54,6857.23,15
9:54,6858.89,3
9:54,6859.31,5
9:54,6860.31,1
9:54,6860.33,12
9:54,6860.35,19
9:54,6860.73,16
9:54,6861.01,4
9:54,6862.22,18
9:54,6865.08,12
9:54,6865.84,10
9:54,6866.04,15
9:54,6869.32,17
9:54,6869.8,13
9:54,6871.35,11
9:54,6871.94,2
9:54,6872.02,6
9:54,6872.59,10
9:54,6872.72,3
9:54,6875.97,12
9:54,6876.67,17
9:54,6876.87,15
9:54,6877.8,18
9:54,6878.55,7
9:54,6881.1,4
9:54,6881.28,2
9:54,6881.98,6
9:54,6882.13,0
9:54,6882.93,9
9:54,6884.38,8
9:54,6887.81,13
9:54,6889.61,0
9:54,6890.2,18
9:54,6893.96,3
9:54,6894.37,6
9:54,6895.29,3
9:54,6896.08,2
9:54,6896.51,10
9:54,6897.94,6
9:54,6898.02,5
9:54,6898.28,13
9:54,6899.54,10
9:55,6903.53,17
9:55,6906.27,4
9:55,6907.88,17
9:55,6908.78,16
9:55,6909.33,15
9:55,6910.46,5
9:55,6911.76,10
9:55,6911.8,13
9:55,6913.63,18
9:55,6913.67,13
9:55,6914.42,17
9:55,6914.88,3
9:55,6915.39,18
9:55,6915.53,13
9:55,6916.95,5
9:55,6921.73,0
9:55,6923.18,8
9:55,6924.2,7
9:55,6924.96,18
9:55,6925.26,14
9:55,6927.65,15
9:55,6928.23,5
9:55,6928.77,18
9:55,6929.44,18
9:55,6930.87,9
9:55,6932.07,13
9:55,6932.15,13
9:55,6932.16,14
9:55,6932.67,16
9:55,6934.71,6
9:55,6936.02,11
9:55,6936.94,4
9:55,6937.57,10
9:55,6937.84,1
9:55,6939.28,17
9:55,6940.76,4
9:55,6940.88,2
9:55,6943.6,18
9:55,6944.16,11
9:55,6945.78,5
9:55,6946.32,19
9:55,6946.38,9
9:55,6949.11,7
9:55,6950.63,9
9:55,6956,13
9:55,6956.48,15
9:55,6956.81,4
9:55,6957.04,13
9:55,6957.66,9
9:55,6958.98,9
9:56,6961.18,2
9:56,6962.4,9
9:56,6964.12,18
9:56,6965.91,0
9:56,6966.62,11
9:56,6969.65,5
9:56,6970.93,13
9:56,6971.42,5
9:56,6972.52,13
9:56,6974.73,15
9:56,6976.95,14
9:56,6979.27,8
9:56,6979.74,8
9:56,6980.66,14
9:56,6980.72,19
9:56,6980.8,10
9:56,6981.04,17
9:56,6983.01,9
9:56,6983.75,11
9:56,6984.02,13
9:56,6985.27,0
9:56,6988.11,3
9:56,6988.28,6
9:56,6989.6,11
9:56,6992.24,7
9:56,6992.37,9
9:56,6992.43,10
9:56,6998.17,4
9:56,7001.11,19
9:56,7001.35,8
9:56,7002.89,14
9:56,7003.73,11
9:56,7004.84,14
9:56,7004.86,6
9:56,7005.6,3
9:56,7005.74,11
9:56,7006.23,14
9:56,7007.93,14
9:56,7012.05,5
9:56,7013.41,11
9:56,7013.44,5
9:56,7015.59,12
9:56,7016.35,13
9:56,7016.88,7
9:56,7018.3,4
9:56,7019.07,11
9:57,7024.07,6
9:57,7024.22,10
9:57,7024.52,8
9:57,7028.97,7
9:57,7031.16,7
9:57,7031.49,5
9:57,7032.58,9
9:57,7033.85,1
9:57,7035.61,5
9:57,7037.18,16
9:57,7037.45,3
9:57,7038.12,9
9:57,7038.28,10
9:57,7038.33,0
9:57,7041.78,19
9:57,7042.73,1
9:57,7043.16,15
9:57,7043.72,8
9:57,7044.81,4
9:57,7046.03,19
9:57,7046.47,5
9:57,7047.73,18
9:57,7050,7
9:57,7050.48,6
9:57,7053.93,15
9:57,7055.91,1
9:57,7057.71,9
9:57,7058.68,9
9:57,7060.44,4
9:57,7061.35,2
9:57,7062.69,16
9:57,7063.37,14
9:57,7066.77,9
9:57,7067.81,14
9:57,7071.51,16
9:57,7071.94,13
9:57,7072.26,15
9:57,7073.99,8
9:57,7075.44,14
9:57,7075.58,6
9:57,7076.04,16
9:57,7076.45,0
9:57,7078.31,8
9:57,7078.43,13
9:57,7078.82,8
9:58,7082.67,14
9:58,7082.72,8
9:58,7084.2,7
9:58,7084.25,7
9:58,7086.92,17
9:58,7087.34,9
9:58,7089.59,13
9:58,7093.42,5
9:58,7095.42,5
9:58,7095.5,9
9:58,7095.84,0
9:58,7100.59,10
9:58,7104.75,18
9:58,7110.22,14
9:58,7110.26,8
9:58,7110.78,9
9:58,7111.31,6
9:58,7111.38,15
9:58,7111.41,7
9:58,7111.5,13
9:58,7111.6,6
9:58,7113.29,10
9:58,7117.25,18
9:58,7120.38,2
9:58,7122.23,17
9:58,7123.25,9
9:58,7123.62,6
9:58,7123.96,5
9:58,7124.49,12
9:58,7128.25,19
9:58,7129.85,16
9:58,7129.94,3
9:58,7134.27,1
9:58,7135.15,10
9:58,7138.12,1
9:59,7141.8,15
9:59,7142.31,12
9:59,7142.55,1
9:59,7144.17,2
9:59,7146.34,6
9:59,7148.02,3
9:59,7150.32,4
9:59,7152.73,3
9:59,7155.1,5
9:59,7158.22,10
9:59,7159.29,18
9:59,7160.24,7
9:59,7162.97,11
9:59,7163.53,5
9:59,7166.17,4
9:59,7169.03,14
9:59,7169.26,7
9:59,7169.39,5
9:59,7171.68,15
9:59,7172.73,14
9:59,7172.75,1
9:59,7173.98,8
9:59,7174.24,5
9:59,7177.11,5
9:59,7177.93,9
9:59,7178.21,3
9:59,7178.21,12
9:59,7179.17,15
9:59,7180.99,17
9:59,7181.69,9
9:59,7183.38,9
9:59,7185.27,1
9:59,7185.7,15
9:59,7186.61,6
9:59,7188.48,12
9:59,7189.35,17
9:59,7190.57,6
9:59,7190.65,17
9:59,7192.39,11
9:59,7194.5,10
9:59,7194.69,7
9:59,7198.56,9
9:59,7198.74,4
9:59,7198.83,8
9:59,7199.31,3
9:59,7199.84,3
10:00,7201.19,17
10:00,7201.44,10
10:00,7202.26,17
10:00,7203.14,7
10:00,7204.93,12
10:00,7205.89,6
10:00,7206.22,8
10:00,7208.02,9
10:00,7208.4,9
10:00,7210.91,6
10:00,7213.07,1
10:00,7213.87,6
